8.989663331570596494e-01,-1.313047676559349619e-01,-1.644653734955102777e+02
1.431065776574069748e-01,9.903361066648213029e-01,-6.934555091656228853e+01
-2.612207489961905451e-07,3.674870528567914852e-08,1.000000000000000000e+00
