1.089301565730417698e+00,1.444275526554259503e-01,1.891896870330450042e+02
-1.574176702165895891e-01,9.888054542806418157e-01,4.268967683847242967e+01
2.012725547969866692e-07,-3.355032633618841969e-08,9.999999999999998890e-01
